Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2008,Munkhjargal Tserenvaanchig,Mongolia,,,,,,,,,,,,,
2008,Gantulga Gombojav,Mongolia,,,,,,,,,,,,,
2008,Adiya Buyantogtokh,Mongolia,,,,,,,,,,,,,
2007,Amar Battulga,Mongolia,,,,,,,,,,,,,
2007,Mungunshagai S,Mongolia,,,,,,,,,,,,,
2007,Munkhjargal Tserenvaanchig,Mongolia,,,,,,,,,,,,,
2007,Batchunag Dashdemberel,Mongolia,,,,,,,,,,,,,
2006,Batbaatar Burentogtokh,Mongolia,,239,39.83%,127/282,55.32%,Bronze,,,,,,,
2006,Shagai Nyamdorj,Mongolia,,,,,,,,,,,,,
2006,Munkhbaatar Enkhbat,Mongolia,,,,,,,,,,,,,
2006,Munkhjargal Tserenvaanchig,Mongolia,,,,,,,,,,,,,
2005,Dorjnamjil Chandmani,Mongolia,,385,64.17%,77/276,72.46%,Bronze,,,,,,,
2005,Tulga Tumendalai,Mongolia,,,,,,,,,,,,,
2005,Mergen Nachin,Mongolia,,,,,,,,,,,,,
2005,Enkhbileg Tseeleesuren,Mongolia,,,,,,,,,,,,,
2004,Amarchingun Gantumur,Mongolia,,,,,,,,,,,,,
2004,Dorjnamjil Chandmani,Mongolia,,,,,,,,,,,,,
2004,Tulga Tumendalai,Mongolia,,,,,,,,,,,,,
2004,Zolzaya Tsevegjav,Mongolia,,,,,,,,,,,,,
2002,Dorjnamjil Chandmani,Mongolia,,,,,,,,,,,,,
2002,Tulga Tumendalai,Mongolia,,,,,,,,,,,,,
2002,Gansukh Batkhuyag,Mongolia,,,,,,,,,,,,,
2002,Otgontugs Miimaa,Mongolia,,,,,,,,,,,,,
2000,Dorjgochoo Norovtseren,Mongolia,,,,,,,,,,,,,
2000,Batmunkh Batbaatar,Mongolia,,,,,,,,,,,,,
2000,Gansukh Batkhuyag,Mongolia,,,,,,,,,,,,,
2000,Uranchimeg Olzvoi,Mongolia,,,,,,,,,,,,,
1999,Boldbaatar,Mongolia,,,,,,,,,,,,,
1999,Duurenbayar Tseeleesuren,Mongolia,,,,,,,,,,,,,
1999,Tserenchimed Badarch,Mongolia,,,,,,,,,,,,,
1999,Battulga Bayarsaikhan,Mongolia,,,,,,,,,,,,,
1992,Injinash Goosh,Mongolia,,,,,,,,,,,,,
1992,Bayanjarga Lasran,Mongolia,,,,,,,,,,,,,
1992,Gantulga Ariunbold,Mongolia,,,,,,,,,,,,,
1992,Ulambayar Dugersuren,Mongolia,,,,,,,,,,,,,
1991,Tsogbadrakh Surenjargal,Mongolia,,69,34.50%,56/68,19.12%,,,,,,,,
1991,Jadambaagiin Delgersaihan,Mongolia,,15,7.50%,63/68,8.82%,,,,,,,,
1990,Baldamnyam,Mongolia,,,,,,,,,,,,,
1990,Chuluunbaatar Lhagvajargal,Mongolia,,,,,,,,,,,,,
