Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2006,David Waszek,France,,232,38.67%,133/282,53.19%,Bronze,,,,,,,
2006,Stéphane Caron,France,,,,,,,,,,,,,
2005,Mehdi Bouaziz,France,,556,92.67%,9/276,97.10%,Gold,,,,,,,
2005,Jacques-Henri Jourdan,France,,404,67.33%,66/276,76.45%,Silver,,,,,,,
2005,Stéphane Caron,France,,275,45.83%,137/276,50.72%,Bronze,,,,,,,
2005,Amaury Pouly,France,,,,,,,,,,,,,
2004,Mehdi Bouaziz,France,,355,59.17%,79/291,73.20%,Bronze,,,,,,,
2004,Lucien Pech,France,,275,45.83%,134/291,54.30%,Bronze,,,,,,,
2004,Nicolas Bonifas,France,,270,45.00%,140/291,52.23%,Bronze,,,,,,,
2004,Guilhem Jaber,France,,,,,,,,,,,,,
2003,Lucien Pech,France,,257.7,42.95%,69/265,74.34%,Silver,,,,,,,
2003,Benoit Roche,France,,173.4,28.90%,131/265,50.94%,Bronze,,,,,,,
2003,Clément Genzmer,France,,,,,,,,,,,,,
2003,Emmanuel Goossaert,France,,,,,,,,,,,,,
2002,Benjamin Gaillard,France,,288,48.00%,28/276,90.22%,Silver,,,,,,,
2002,Arthur Chaguéraud,France,,,,,,,,,,,,,
2002,Guillaume Ryder,France,,,,,,,,,,,,,
2002,Clément Genzmer,France,,,,,,,,,,,,,
2001,Guillaume Ryder,France,,209,34.83%,97/272,64.71%,Bronze,,,,,,,
2001,Grégoire Boutignon,France,,,,,,,,,,,,,
2001,Arthur Breitman,France,,,,,,,,,,,,,
2000,Pierre Palatin,France,,280,40.00%,116/278,58.63%,Bronze,,,,,,,
2000,Arthur Meunier,France,,260,37.14%,124/278,55.76%,Bronze,,,,,,,
2000,Julien Brette,France,,,,,,,,,,,,,
2000,Lionel Pernet,France,,,,,,,,,,,,,
1999,Pierre Palatin,France,,,,,,,,,,,,,
1999,Arthur Meunier,France,,,,,,,,,,,,,
1999,William Blum,France,,,,,,,,,,,,,
1999,Florent Gastoud,France,,,,,,,,,,,,,
1998,Vincent Palatin,France,,210,30.00%,149/241,38.59%,,,,,,,,
1998,Sebastien Carlier,France,,90,12.86%,187/241,22.82%,,,,,,,,
1998,Ouazad Amine,France,,60,8.57%,197/241,18.67%,,,,,,,,
1998,Urban Adrien,France,,60,8.57%,197/241,18.67%,,,,,,,,
1997,Christophe Porteneuve,France,,186,31.00%,120/221,46.15%,,,,,,,,
1997,Pol-Brieuc Lemetayer,France,,63,10.50%,189/221,14.93%,,,,,,,,
1997,Julien Dufour,France,,54,9.00%,194/221,12.67%,,,,,,,,
1997,Sebastien Carlier,France,,24,4.00%,203/221,8.60%,,,,,,,,
1996,Christophe Porteneuve,France,,66,33.00%,158/220,28.64%,,,,,,,,
1996,Sebastien Merle,France,,42,21.00%,187/220,15.45%,,,,,,,,
