Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2009,Ivan Vergiliev  Georgiev,Bulgaria,437,54.62%,106/301,65.12%,Bronze,,,,,,,,
2009,Stefan Yordanov  Avramov,Bulgaria 2,547,68.38%,,,Silver*,,,,,,,,
2009,Momchil Ivanov Ivanov,Bulgaria 2,503,62.88%,,,Silver*,,,,,,,,
2009,Mihail Hristov Kovachev,Bulgaria 2,412,51.50%,,,Bronze*,,,,,,,,
2009,Ivan Todorov  Todorov,Bulgaria 2,,,,,,,,,,,,,
2009,Yasen Zdravkov  Trifonov,Bulgaria 3,403,50.38%,,,Bronze*,,,,,,,,
2009,Aleksandar Milenov  Gyorev,Bulgaria 3,,,,,,,,,,,,,
2009,Kalina Hristova  Petrova,Bulgaria 3,,,,,,,,,,,,,
2009,Aleksandar Boyanov  Todorov,Bulgaria 3,,,,,,,,,,,,,
2008,Momchil Slavchev  Tomov,Bulgaria,,273,45.50%,40/283,86.22%,Silver,,,,,,,
2008,Rumen Hristov,Bulgaria,,230,38.33%,69/283,75.97%,Silver,,,,,,,
2008,Stefan Yordanov  Avramov,Bulgaria,,190,31.67%,98/283,65.72%,Bronze,,,,,,,
2008,Martin Marinov,Bulgaria,,177,29.50%,102/283,64.31%,Bronze,,,,,,,
2007,Iskren Chernev,Bulgaria,,424,70.67%,14/285,95.44%,Gold,,,,,,,
2007,Rostislav Rumenov,Bulgaria,,391,65.17%,23/285,92.28%,Gold,,,,,,,
2007,Emil Ibrishimov,Bulgaria,,299,49.83%,63/285,78.25%,Silver,,,,,,,
2007,Svilen Marchev,Bulgaria,,,,,,,,,,,,,
2006,Rostislav Rumenov,Bulgaria,,437,72.83%,6/282,98.23%,Gold,,,,,,,
2006,Preslav Dat Le,Bulgaria,,337,56.17%,59/282,79.43%,Silver,,,,,,,
2006,Veselin Krasimirov Kulev,Bulgaria,,235,39.17%,130/282,54.26%,Bronze,,,,,,,
2006,Iskren Chernev,Bulgaria,,,,,,,,,,,,,
