Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
,,,,,,,,,,,,,,,
1990,Ulf Nieländer,German Democratic Republic,,97,48.50%,15/100,86.00%,Silver,,,,,,,
1990,Danneberg,German Democratic Republic,,,,,,,,,,,,,
1990,Ralf Lehnmann,German Democratic Republic,,,,,,,,,,,,,
1990,Uwe Rastofer,German Democratic Republic,,,,,,,,,,,,,
1989,Hartmut Schwetlick,German Democratic Republic,83,83.00%,9/46,82.61%,Silver,,,,,,,,
1989,Ulf Nieländer,German Democratic Republic,81,81.00%,10/46,80.43%,Silver,,,,,,,,
1989,D. Balfanz,German Democratic Republic,43,43.00%,27/46,43.48%,,,,,,,,,
