Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
,,,,,,,,,,,,,,,
2024,Martin Bierbaumer,Austria,,300.31,50.05%,80/353,77.62%,Silver,,,,,,,
2024,Matthias Pleschinger,Austria,,287.97,47.99%,90/353,74.79%,Bronze,,,,,,,
2024,Nik Sauer,Austria,,190.03,31.67%,210/353,40.79%,,,,,,,,
2024,Raphael Heuchl,Austria,,189.70,31.62%,211/353,40.51%,,,,,,,,
2023,Martin Bierbaumer,Austria,,209.0,34.83%,110/350,68.86%,Bronze,,,,,,,
2023,Matthias Pleschinger,Austria,,208.0,34.67%,112/350,68.29%,Bronze,,,,,,,
2023,Florian Siebenförcher,Austria,,92.0,15.33%,249/350,29.14%,,,,,,,,
2023,Jakob Kapelari,Austria,,87.5,14.58%,259/350,26.29%,,,,,,,,
2022,Martin Bierbaumer,Austria,,173.75,28.96%,150/349,57.31%,Bronze,,,,,,,
2022,Matthias Pleschinger,Austria,,169.00,28.17%,155/349,55.87%,Bronze,,,,,,,
2022,Thomas Riedle,Austria,,37.35,6.22%,301/349,14.04%,,,,,,,,
2022,Thomas Wachter,Austria,,30.75,5.12%,314/349,10.32%,,,,,,,,
2021,Matthias Pleschinger,Austria,,245,40.83%,126/351,64.39%,Bronze,,,,,,,
2021,Sebastian Schulze,Austria,,195,32.50%,187/351,47.01%,,,,,,,,
2021,Tobias Klinger,Austria,,140,23.33%,286/351,18.80%,,,,,,,,
2021,Thomas Wachter,Austria,,55,9.17%,346/351,1.71%,,,,,,,,
2020,Daniel Fendrich,Austria,,231.71,38.62%,174/343,49.56%,,,,,,,,
2020,Sebastian Schulze,Austria,,132.00,22.00%,253/343,26.53%,,,,,,,,
2020,Moritz Strobl,Austria,,61.00,10.17%,306/343,11.08%,,,,,,,,
2019,Robin Gugel,Austria,,170.76,28.46%,241/327,26.61%,,,,,,,,
2019,Thomas Kaar,Austria,,153.33,25.55%,254/327,22.63%,,,,,,,,
2019,Daniel Fendrich,Austria,,138.00,23.00%,263/327,19.88%,,,,,,,,
2019,Nina Mitrovic,Austria,,52.00,8.67%,307/327,6.42%,,,,,,,,
2018,Robin Gugel,Austria,,172,28.67%,182/335,45.97%,,,,,,,,
2018,Niklas Hauber,Austria,,165,27.50%,190/335,43.58%,,,,,,,,
2018,Otto Winter,Austria,,153,25.50%,204/335,39.40%,,,,,,,,
2018,Markus Walder,Austria,,16,2.67%,312/335,7.16%,,,,,,,,
2017,Jakob Wögerbauer,Austria,,98.87,16.48%,198/304,35.20%,,,,,,,,
2017,Moritz Stadler,Austria,,73.66,12.28%,227/304,25.66%,,,,,,,,
2017,Niklas Hauber,Austria,,65.36,10.89%,234/304,23.36%,,,,,,,,
