Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
,,,,,,,,,,,,,,,
2002,Vishwaduthsingh Gunga,Mauritius,,,,,,,,,,,,,
2002,Mohammad Zyaad Jaunnoo,Mauritius,,,,,,,,,,,,,
2002,Dominique Francois Adolphe,Mauritius,,,,,,,,,,,,,
2002,Rowan Rishi Jugernauth,Mauritius,,,,,,,,,,,,,
