Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2006,Zeyuan Zhu,China,,427,71.17%,9/282,97.16%,Gold,,,,,,,
2006,Dong Wang,China,,415,69.17%,14/282,95.39%,Gold,,,,,,,
2006,Tianyi Li,China,,392,65.33%,19/282,93.62%,Gold,,,,,,,
2005,Weidong Hu,China,,600,100.00%,1/276,100.00%,Gold,,,,,,,
2005,Yuan Zhou,China,,600,100.00%,1/276,100.00%,Gold,,,,,,,
2005,Fan Long,China,,542,90.33%,13/276,95.65%,Gold,,,,,,,
2005,Zeyuan Zhu,China,,514,85.67%,19/276,93.48%,Gold,,,,,,,
2004,Weidong Hu,China,,560,93.33%,2/291,99.66%,Gold,,,,,,,
2004,Tiancheng Lou,China,,530,88.33%,3/291,99.31%,Gold,,,,,,,
2004,Shi Li,China,,520,86.67%,4/291,98.97%,Gold,,,,,,,
2004,Rong Ge,China,,475,79.17%,13/291,95.88%,Gold,,,,,,,
2003,Lin He,China,,357.4,59.57%,17/265,93.96%,Gold,,,,,,,
2003,Zhilei Xu,China,,343.4,57.23%,26/265,90.57%,Silver,,,,,,,
2003,Xide Lin,China,,303.2,50.53%,45/265,83.40%,Silver,,,,,,,
2003,Qiming Hou,China,,249.4,41.57%,72/265,73.21%,Bronze,,,,,,,
2002,Yifei Zhang,China,,350,58.33%,12/276,96.01%,Gold,,,,,,,
2002,Qiming Hou,China,,346,57.67%,14/276,95.29%,Gold,,,,,,,
2002,Wei Yu,China,,340,56.67%,15/276,94.93%,Gold,,,,,,,
2002,Decheng Dai,China,,247,41.17%,55/276,80.43%,Silver,,,,,,,
2001,Ziqing Mao,China,,485,80.83%,3/272,99.26%,Gold,,,,,,,
2001,Wenjie Fu,China,,305,50.83%,51/272,81.62%,Silver,,,,,,,
2001,Ji Luo,China,,294,49.00%,58/272,79.04%,Silver,,,,,,,
2001,Yuan Li,China,,173,28.83%,117/272,57.35%,Bronze,,,,,,,
2000,Hong Chen,China,,690,98.57%,2/278,99.64%,Gold,,,,,,,
2000,Yifei Zhang,China,,590,84.29%,14/278,95.32%,Gold,,,,,,,
2000,Jing Xu,China,,470,67.14%,38/278,86.69%,Silver,,,,,,,
2000,Chen Zhang,China,,380,54.29%,75/278,73.38%,Bronze,,,,,,,
2000,Zhou Xiao,China 2,,,,,,,,,,,,,
2000,Ji Luo,China 2,,,,,,,,,,,,,
2000,Jing Xie,China 2,,,,,,,,,,,,,
2000,Yi Guo,China 2,,,,,,,,,,,,,
1999,Hong Chen,China,,480,80.00%,1/253,100.00%,Gold,,,,,,,
1999,Zheng Shao,China,,401,66.83%,9/253,96.84%,Gold,,,,,,,
1999,Xin Qi,China,,330,55.00%,25/253,90.51%,Silver,,,,,,,
1999,Jing Xu,China,,328,54.67%,26/253,90.12%,Silver,,,,,,,
1998,Zhunping Zhang,China,,700,100.00%,1/241,100.00%,Gold,,,,,,,
1998,Shenjie Li,China,,680,97.14%,5/241,98.34%,Gold,,,,,,,
1998,Wenjie Qian,China,,670,95.71%,13/241,95.02%,Gold,,,,,,,
1998,Zhou Xu,China,,600,85.71%,25/241,90.04%,Silver,,,,,,,
1997,Wenjie Qian,China,,431,71.83%,7/221,97.29%,Gold,,,,,,,
1997,Ke Yi,China,,358,59.67%,26/221,88.69%,Silver,,,,,,,
