Year,Contestant,Original script,Rank,Award
1993,Dmitry Bondar,Дмитрий Бондарь,8,Gold medal
1993,Oleg Buluzhin,Олег Булыжин,13,Gold medal
1993,Maxim Bogouk,Максим Богук,38,Silver medal
1993,Alexey Mikhailovsky,Алексей Михайловский,61,Bronze medal
1992,Maxim Bogouk,Максим Богук,11,Gold medal
1992,Dmitry Khoroshun,Дмитрий Хорошун,12,Gold medal
1992,Serguei Zoubkov,Сергей Зубков,33,Silver medal
1992,Sergei Kalinin,Сергей Калинин,,Participant
