Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1962,Iosif,Bernstein,6,6,8,5,7,6,46,1,Gold medal
1967,Aleksander,Livshic,6,7,8,6,7,8,42,1,Gold medal
1964,David,Bernstein,7,7,6,6,7,9,42,1,Gold medal
1966,Andrei,Marchenko,6,7,7,5,7,8,40,1,Gold medal
1966,Yuri,Bogdanski,6,7,7,5,7,8,40,1,Gold medal
1966,Sabir,Husein-Zade,6,7,7,5,7,8,40,1,Gold medal
1965,Pavel,Bleher,4,6,8,6,7,9,40,1,Gold medal
1968,Mikhail,Blyudze,6,7,7,5,7,8,40,1,Gold medal
1968,Vladimir,Ponomarenko,6,7,7,5,7,8,40,1,Gold medal
1968,Sergei,Sobolev,6,7,7,5,7,8,40,1,Gold medal
1968,Pavel,Kurchanov,6,7,7,5,7,8,40,1,Gold medal
1972,Sergei,Konyagin,5,6,7,7,7,8,40,1,Gold medal
1972,Vladimir,Burkov,5,6,7,7,7,8,40,1,Gold medal
1969,Vladimir,Drinfeld,5,7,7,6,7,8,40,1,Gold medal
1970,Andrei,Hodulev,5,7,8,6,6,8,40,1,Gold medal
1982,Grigorij,Perelman,7,7,7,7,7,7,42,1,Gold medal
1973,Sergei,Konyagin,6,6,8,6,6,8,40,1,Gold medal
1975,Boris,Yusin,6,7,7,6,6,8,40,1,Gold medal
1974,Alexander,Grigorjan,5,6,8,6,7,8,40,1,Gold medal
1977,Grigorii,Rybnikov,6,6,7,6,7,8,40,1,Gold medal
1983,Léonide,Parnovski,7,7,7,7,7,7,42,1,Gold medal
1984,Konstantin,Ignatiev,7,7,7,7,7,7,42,1,Gold medal
1984,Leonid,Oridoroga,7,7,7,7,7,7,42,1,Gold medal
1984,Andrey,Astrelin,7,7,7,7,7,7,42,1,Gold medal
1986,Stanislav,Smirnov,7,7,7,7,7,7,42,1,Gold medal
1986,Vladimir,Roganov,7,7,7,7,7,7,42,1,Gold medal
1987,Stanislav,Smirnov,7,7,7,7,7,7,42,1,Gold medal
1987,Lev,Borisov,7,7,7,7,7,7,42,1,Gold medal
1987,Sergei,Ivanov,7,7,7,7,7,7,42,1,Gold medal
1988,Nicolai,Filonov,7,7,7,7,7,7,42,1,Gold medal
1989,Sergei,Ivanov,7,7,7,7,7,7,42,1,Gold medal
1990,Evgenia,Malinnikova,7,7,7,7,7,7,42,1,Gold medal
1991,Evgenia,Malinnikova,7,7,7,7,7,7,42,1,Gold medal
1991,Alexander,Perlin,7,7,7,7,7,7,42,1,Gold medal
1991,Mikhail,Temkin,7,7,7,7,7,7,42,1,Gold medal
1991,Andris,Ambainis,7,7,7,7,7,7,42,1,Gold medal
1963,Genadiy,Maloletkin,,,,,,,39,1,Gold medal
1963,Rafael,Sarkisyan,,,,,,,39,1,Gold medal
1979,Aleksandr,Razborov,6,7,7,6,7,7,40,1,Gold medal
1979,Ilija,Zaharevič,6,7,7,6,7,7,40,1,Gold medal
1981,Yuri,Chekanov,7,7,7,7,7,7,42,1,Gold medal
1981,Valery,Alexeev,7,7,7,7,7,7,42,1,Gold medal
1981,Mikhail,Grinchuk,7,7,7,7,7,7,42,1,Gold medal
1976,Tatyana,Hovanova,5,7,8,5,7,7,39,2,Gold medal
1973,Georgiy,Egorov,6,6,8,5,6,8,39,2,Gold medal
1973,Pavel,Grozman,5,6,8,6,6,8,39,2,Gold medal
1990,Alexander,Perlin,5,7,7,7,7,7,40,6,Gold medal
1990,Alexandr,Stoyauovski,5,7,7,7,7,7,40,6,Gold medal
1988,Sergei,Ivanov,7,7,6,7,7,7,41,6,Gold medal
1985,Olga,Leonteva,7,7,7,7,1,7,36,5,Gold medal
1976,Aleksandr,Goncharov,5,7,7,6,7,5,37,4,Gold medal
1976,Sergei,Finashin,5,7,5,6,7,7,37,4,Gold medal
1965,Andrei,Zubkov,4,6,8,6,6,9,39,3,Gold medal
1965,Sergei,Valander,4,5,8,6,7,9,39,3,Gold medal
1970,Arkadiy,Klimov,,,,,,,39,4,Gold medal
1964,Genadiy,Arhipov,,,,,,,39,3,Gold medal
1988,Dimitri,Tuliakov,7,7,7,7,7,2,37,10,Gold medal
1989,Evgenia,Malinnikova,7,7,7,6,7,7,41,11,Gold medal
1962,Lidia,Goncarova,,,,,,,42,3,Gold medal
1988,Dimitri,Ivanov,7,7,7,7,7,1,36,11,Gold medal
1984,Fedor,Nazarov,7,7,6,7,7,7,41,9,Gold medal
1974,Dimitri,Tjukavkin,5,6,8,5,7,8,39,7,Gold medal
1976,Nikita,Necvetaev,3,6,5,6,7,7,34,7,Gold medal
1963,Aleksei,Tolpygo,,,,,,,38,4,Gold medal
1965,Anatoliy,Pereseckiy,2,6,8,6,7,9,38,5,Gold medal
1965,Nicolai,Shirokov,2,6,8,6,7,9,38,5,Gold medal
1971,Sergei,Gashkhov,,,,,,,35,7,Gold medal
1984,Evgeniy,Abakumov,7,7,7,7,5,7,40,12,Gold medal
1989,Dimitri,Ivanov,7,7,7,7,7,4,39,18,Gold medal
1982,Konstantin,Matveev,7,7,2,7,7,7,37,8,Gold medal
1967,Viktor,Turchaninov,,,,,,,39,7,Gold medal
1963,Anatoli,Zaicev,,,,,,,35,6,Gold medal
1967,Andrei,Suslin,,,,,,,38,9,Gold medal
1964,Yuri,Matiashevich,,,,,,,38,7,Gold medal
1966,Mihail,Fokin,,,,,,,39,12,Gold medal
1966,Grigoriy,Rosenblum,,,,,,,39,12,Gold medal
1968,Valeriy,Fedotov,5,7,7,5,7,8,39,17,Gold medal
1973,Viktor,Budaev,6,6,8,6,6,0,32,7,Silver medal
1979,Igor,Lisenok,6,7,7,6,3,7,36,9,Silver medal
1979,Mihail,Rudkovski,6,3,7,6,7,7,36,9,Silver medal
1979,Sergei,Hlebutin,6,7,7,6,2,7,35,11,Silver medal
1971,Vasiliy,Erokhin,,,,,,,32,8,Silver medal
1970,Aleksei,Aleksandrov,,,,,,,35,8,Silver medal
1988,Yuri,Hohlov,7,7,7,3,7,0,31,18,Silver medal
1976,Boris,Solomyak,5,5,8,6,0,7,31,10,Silver medal
1971,Mikhail,Cfasman,,,,,,,31,9,Silver medal
1972,Sergei,Belkin,,,,,,,39,9,Silver medal
1971,Aleksei,Aleksandrov,,,,,,,27,10,Silver medal
1979,Andrei,Ljahovec,6,7,7,6,7,1,34,15,Silver medal
1972,Aleksander,Merkuryev,,,,,,,38,10,Silver medal
1975,Aleksandr,Koriyushkin,6,7,7,6,6,4,36,13,Silver medal
1988,Sergei,Berlov,7,7,2,7,7,0,30,25,Silver medal
1987,Igor,Puhov,7,7,6,7,7,7,41,23,Silver medal
1964,Valeriy,Alekseev,,,,,,,36,8,Silver medal
1969,Andrei,Prasolov,5,7,5,3,7,5,32,12,Silver medal
1986,Gennadij,Gluščenko,2,7,5,5,7,6,32,22,Silver medal
1974,Sergej,Fomin,5,6,7,6,4,8,36,15,Silver medal
1985,Oleg,Bondarenko,7,7,0,7,7,1,29,22,Silver medal
1985,Anatoly,Malevanets,7,7,7,0,7,1,29,22,Silver medal
1965,Aleksander,Karzanov,4,5,8,5,7,7,36,9,Silver medal
1977,Viktor,Galperin,,,,,,,31,17,Silver medal
1991,Vsevolod,Zhuhovitskij,6,7,3,7,7,7,37,34,Silver medal
1971,Dimitriy,Logachev,,,,,,,26,13,Silver medal
1963,Vladimir,Fishman,,,,,,,34,8,Silver medal
1967,Mikhail,Boshernican,,,,,,,37,12,Silver medal
1986,Anton,Lunin,7,7,1,7,7,2,31,26,Silver medal
1991,Vladimir,Nekrashevich,6,7,3,7,6,7,36,39,Silver medal
1973,Dmitriy,Leshiner,6,5,5,6,6,0,28,17,Silver medal
1974,Andrej,Brailov,5,4,7,6,7,5,34,19,Silver medal
1971,Oleg,Lyashko,,,,,,,24,16,Silver medal
1967,Yuri,Zharinov,,,,,,,35,14,Silver medal
1989,Arkady,Skopenkov,7,6,0,7,7,7,34,41,Silver medal
1965,Vasiliy,Stoianovski,3,6,8,6,0,9,32,12,Silver medal
1983,Igor,Joukov,,,,,,,28,27,Silver medal
1969,Andrei,Zelevinski,5,7,4,4,7,3,30,17,Silver medal
1969,Andrei,Hodulev,5,7,7,0,7,4,30,17,Silver medal
1990,Georgi,Aleramov,4,7,1,7,7,1,27,46,Silver medal
1975,Aleksandr,Reznikov,6,7,7,6,6,2,34,21,Silver medal
1972,Andrei,Golberg,,,,,,,33,17,Silver medal
1976,Petr,Grinevich,5,0,8,6,1,6,26,23,Silver medal
1983,Vladimir,Bouritchenko,,,,,,,27,32,Silver medal
1990,Ivan,Solovyov,3,3,2,7,7,3,25,56,Silver medal
1974,Michail,Gussarov,5,6,8,6,7,0,32,26,Silver medal
1962,Aleksei,Potepun,,,,,,,37,11,Silver medal
1966,Boris,Matikainen,,,,,,,38,14,Silver medal
1983,Yanis,Britals,,,,,,,26,35,Silver medal
