Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2011,Nipun,Pitimanaaree,7,7,7,7,7,0,35,6,Gold medal
2008,Pasin,Manurangsi,7,7,7,7,7,1,36,8,Gold medal
2016,Krit,Boonsiriseth,7,7,0,7,7,7,35,12,Gold medal
2018,Papon,Lapate,7,7,0,7,7,7,35,12,Gold medal
2017,Pasit,Jindanuwat,7,7,0,7,7,0,28,14,Gold medal
2017,Krit,Boonsiriseth,7,7,0,7,7,0,28,14,Gold medal
2007,Panupong,Pasupat,7,7,3,7,7,0,31,12,Gold medal
2009,Suthee,Ruangwises,7,7,7,7,7,0,35,14,Gold medal
2019,Jirayus,Jinapong,7,7,0,7,7,7,35,18,Gold medal
2020,Paramuth,Samuthrsindh,7,7,7,7,7,0,35,19,Gold medal
2012,Nipun,Pitimanaaree,7,7,3,7,7,2,33,17,Gold medal
2018,Yolrada,Yongpisanpob,7,7,3,7,7,3,34,19,Gold medal
2022,Vasawat,Rawangwong,7,7,7,7,7,2,37,19,Gold medal
2015,Suchan,Vivatsethachai,7,7,1,7,7,0,29,19,Gold medal
2010,Nipun,Pitimanaaree,7,7,7,7,1,0,29,18,Gold medal
2011,Thanard,Kurutach,7,1,7,7,7,0,29,25,Gold medal
2011,Wijit,Yangjit,7,1,6,7,7,1,29,25,Gold medal
2015,Wichaphon,Akarasereenont,7,7,0,7,7,0,28,26,Gold medal
2019,Pitchayut,Saengrungkongka,7,6,0,7,7,7,34,28,Gold medal
2023,Tayakorn,Suwanich,7,7,7,7,7,0,35,28,Gold medal
2003,Thanasin,Nampaisarn,7,3,0,7,7,7,31,23,Gold medal
2006,Phumpong,Watanaprakornkul,7,7,0,7,7,0,28,27,Gold medal
2022,Gongphop,Piyakamalanon,7,7,7,7,7,0,35,32,Gold medal
2022,Sarunyu,Thongjarast,7,7,1,7,7,6,35,32,Gold medal
2018,Siwakorn,Fuangkawinsombut,7,7,0,7,7,3,31,34,Gold medal
2016,Pachara,Sawettamalya,7,2,0,7,7,7,30,35,Gold medal
2017,Nattakorn,Kittisut,7,7,0,7,3,1,25,36,Gold medal
2012,Pakawut,Jiradilok,7,7,0,7,7,0,28,33,Gold medal
2012,Jirawat,Anunrojwong,7,7,0,7,7,0,28,33,Gold medal
2013,Nipun,Pitimanaaree,7,7,3,7,7,0,31,34,Gold medal
2020,Pitchayut,Saengrungkongka,7,2,7,7,7,1,31,43,Gold medal
2019,Papon,Lapate,7,7,5,7,5,0,31,48,Gold medal
2021,Pipitchaya,Sridam,7,0,1,7,7,2,24,48,Gold medal
2008,Warut,Suksompong,7,7,3,7,7,0,31,43,Gold medal
2016,Sivakorn,Sanguanmoo,7,7,0,7,7,0,28,45,Silver medal
2020,Prompt,Kerdphoksup,7,7,1,7,7,1,30,50,Silver medal
2018,Jirayus,Jinapong,7,7,0,7,7,2,30,49,Silver medal
2002,Tirasan,Khandhawit,7,6,1,7,7,0,28,40,Silver medal
2001,Pawit,Sangchant,7,0,1,7,7,7,29,40,Silver medal
2021,Nithid,Anchaleenukoon,7,0,2,7,7,0,23,53,Silver medal
2009,Pongpak,Bhumiwat,7,7,5,5,7,0,31,50,Silver medal
2019,Paramuth,Samuthrsindh,7,1,0,7,7,7,29,55,Silver medal
2023,Worrawat,Rungaramsin,7,7,7,7,3,0,31,55,Silver medal
2008,Suthee,Ruangwises,7,7,2,7,7,0,30,48,Silver medal
2010,Supanat,Kamtue,7,7,4,7,0,1,26,48,Silver medal
2009,Nipun,Pitimanaaree,7,7,2,7,7,0,30,54,Silver medal
2001,Wittawat,Kositwattanarerk,7,0,0,7,7,7,28,46,Silver medal
2010,Pongpak,Bhumiwat,7,7,2,7,2,0,25,53,Silver medal
2021,Vasawat,Rawangwong,7,0,1,7,7,0,22,63,Silver medal
2021,Prompt,Kerdphoksup,7,0,0,7,7,1,22,63,Silver medal
2019,Natanon,Therdpraisan,7,7,0,7,7,0,28,65,Silver medal
2019,Thana,Somsirivattana,7,7,0,7,7,0,28,65,Silver medal
1991,Sirote,Sookprem,7,7,4,5,7,7,37,34,Silver medal
2008,Supanat,Kamtue,7,7,1,7,7,0,29,57,Silver medal
2009,Supanat,Kamtue,7,7,1,7,7,0,29,62,Silver medal
2009,Thanard,Kurutach,7,7,1,7,7,0,29,62,Silver medal
2013,Phusit,Wattanawongwibul,7,7,0,7,7,0,28,61,Silver medal
2013,Suchan,Vivatsethachai,7,7,0,7,7,0,28,61,Silver medal
2013,Kritkorn,Karntikoon,7,5,0,7,7,2,28,61,Silver medal
2012,Nipith,Charoenngam,7,7,1,4,6,0,25,64,Silver medal
2011,Nipith,Charoenngam,7,1,2,7,7,1,25,66,Silver medal
2008,Payut,Pantawongdecha,7,7,0,7,7,0,28,64,Silver medal
2006,Teeradej,Kittipassorn,7,7,1,7,1,0,23,60,Silver medal
2006,Panupong,Pasupat,7,1,7,7,1,0,23,60,Silver medal
2010,Wijit,Yangjit,7,7,1,7,1,0,23,64,Silver medal
2010,Thanard,Kurutach,7,7,1,7,1,0,23,64,Silver medal
2014,Kritkorn,Karntikoon,7,7,4,7,2,0,27,69,Silver medal
2012,Nat,Sothanaphan,7,7,0,7,3,0,24,72,Silver medal
2015,Thee,Ngamsangrat,7,1,0,7,7,0,22,76,Silver medal
2023,Patanasang,Pinijpichitkul ,7,7,1,7,7,0,29,82,Silver medal
2002,Thanasin,Nampaisarn,7,6,1,6,6,0,26,64,Silver medal
2020,Gongphop,Piyakamalanon,7,7,0,7,7,0,28,86,Silver medal
2020,Natanon,Therdpraisan,7,7,0,7,7,0,28,86,Silver medal
2005,Phumpong,Watanaprakornkul,7,7,0,7,7,0,28,72,Silver medal
2022,Worrawat,Rungaramsin,7,7,2,7,7,0,30,84,Silver medal
2010,Pakawut,Jiradilok,7,7,1,7,0,0,22,76,Silver medal
2018,Chatchanun,Suriyaammaranon,7,7,0,7,7,0,28,87,Silver medal
2011,Pakawut,Jiradilok,7,1,1,7,7,0,23,83,Silver medal
2003,Sira,Sriswasdi,7,1,0,7,7,0,22,69,Silver medal
1992,Pinai,Linwong,7,1,5,7,5,2,27,51,Silver medal
2007,Suthee,Ruangwises,7,7,0,7,1,1,23,83,Silver medal
2007,Pasin,Manurangsi,7,7,0,7,2,0,23,83,Silver medal
2007,Wich,Huengwattanakul,7,7,0,7,2,0,23,83,Silver medal
2024,Siraphop,Khawplad,3,7,0,7,7,0,24,100,Silver medal
1995,Sujin,Saetang,7,7,3,7,7,0,31,73,Silver medal
2009,Pakawut,Jiradilok,7,7,1,7,5,0,27,101,Silver medal
2016,Chesphongphach,Buranasilp,7,0,0,7,3,6,23,114,Silver medal
2022,Sirawit,Pipittanaban,7,7,1,7,7,0,29,112,Silver medal
2023,Nitiwit,Sirimalaisuwan,7,7,4,7,2,0,27,119,Silver medal
2014,Phusit,Wattanawongwibul,7,7,0,7,2,0,23,109,Silver medal
2005,Panupong,Pasupat,7,1,1,7,7,2,25,100,Silver medal
2015,Sivakorn,Sanguanmoo,7,2,0,7,3,0,19,118,Silver medal
2015,Pachara,Sawettamalya,7,2,0,7,3,0,19,118,Silver medal
2012,Weerachai,Neeranartvong,7,7,0,7,0,0,21,112,Silver medal
2024,Patanasang,Pinijpichitkul,7,7,0,7,0,2,23,125,Silver medal
2024,Krittitee,Naulkhao,7,7,1,7,1,0,23,125,Silver medal
2013,Weerachai,Neeranartvong,7,4,1,7,7,0,26,110,Silver medal
2005,Nithi,Rungthanapirom,3,7,0,7,0,7,24,108,Silver medal
2000,Somboon,Chiewcharnpipat,7,2,1,5,6,0,21,100,Silver medal
2018,Thana,Somsirivattana,7,3,0,7,7,1,25,131,Silver medal
2014,Suchan,Vivatsethachai,7,7,0,7,1,0,22,124,Silver medal
2014,Sivakorn,Sanguanmoo,7,5,0,7,1,2,22,124,Silver medal
2005,Wuttisak,Trongsiriwat,0,1,7,7,6,2,23,114,Silver medal
2006,Teerawut,Wannaphahoon,7,1,1,7,3,0,19,117,Silver medal
2017,Nathanon,Akkaraphab,7,4,0,7,0,0,18,139,Bronze medal
2017,Siwakorn,Fuangkawinsombut,7,4,0,7,0,0,18,139,Bronze medal
2003,Tirasan,Khandhawit,2,3,0,7,6,0,18,107,Bronze medal
2002,Sira,Sriswasdi,7,6,0,7,2,0,22,113,Bronze medal
2002,Natee,Pitiwan,6,6,1,7,2,0,22,113,Bronze medal
1994,Dungjade,Shiowattana,7,7,7,3,4,0,28,102,Bronze medal
1994,Jittichai,Kujanakanoknad,1,7,7,4,5,4,28,102,Bronze medal
1995,Panu,Chaichanawong,7,0,5,7,7,1,27,114,Bronze medal
2008,Potcharapol,Suteparuk,7,5,0,7,2,0,21,148,Bronze medal
2015,Thatchanok,Khampitak,7,2,0,7,1,0,17,160,Bronze medal
2021,Vorapas,Meejitpaisarn ,7,1,0,7,0,0,15,180,Bronze medal
2021,Sarunyu,Thongjarast,7,0,1,7,0,0,15,180,Bronze medal
2014,Thee,Ngamsangrat,7,5,1,7,1,0,21,163,Bronze medal
2020,Nithid,Anchaleenukoon,7,7,0,7,1,0,22,181,Bronze medal
2004,Wuttisak,Trongsiriwat,7,2,2,7,3,1,22,143,Bronze medal
2000,Petch,Manoharn,7,3,0,7,0,0,17,138,Bronze medal
2000,Wittawat,Kositwattanarerk,7,1,0,7,0,2,17,138,Bronze medal
2003,Natee,Pitiwan,7,1,0,7,1,0,16,138,Bronze medal
1999,Somboon,Chiewcharnpipat,1,1,3,4,6,0,15,138,Bronze medal
2007,Potcharapol,Suteparuk,7,2,0,7,1,0,17,161,Bronze medal
1990,Paisan,Nakmahachalasint,5,0,5,7,2,1,20,96,Bronze medal
2022,Tayakorn,Suwanich,7,7,1,7,4,1,27,187,Bronze medal
1993,Korakot,Chaovavanich,0,2,4,4,4,2,16,133,Bronze medal
1996,Paisa,Seeluangsawat,4,0,3,1,0,7,15,139,Bronze medal
2007,Warut,Suksompong,7,1,0,7,1,0,16,171,Bronze medal
2011,Theerawat,Bhudisaksang,4,0,0,7,7,1,19,186,Bronze medal
2013,Tanat,Komolsiripakdi,6,0,0,7,7,0,20,180,Bronze medal
1998,Somboon,Chiewcharnpipat,2,0,3,7,7,0,19,145,Bronze medal
2001,Kunlaya,Soiaporn,5,0,1,5,4,0,15,164,Bronze medal
2016,Suchakree,Chueluecha,7,1,0,7,2,0,17,224,Bronze medal
2005,Saran,Ahuja,7,7,0,1,1,0,16,191,Bronze medal
2006,Tanawit,Sae Sue,7,1,0,7,0,0,15,189,Bronze medal
2006,Sarita,Bunsupha,7,1,0,7,0,0,15,189,Bronze medal
1995,Udomsak,Chaisrithong,7,0,2,6,7,0,22,162,Bronze medal
2004,Saran,Ahuja,7,1,0,7,3,0,18,200,Bronze medal
2000,Yothin,Rakvongthai,7,1,0,5,0,0,13,190,Bronze medal
2024,Aekkawin,Wisitkiatchai,7,3,0,7,0,0,17,252,Bronze medal
1991,Soontorn,Oraintara,7,7,0,0,7,0,21,133,Bronze medal
2023,Thammarak,Korsakulthum,7,3,0,7,3,0,20,259,Bronze medal
2001,Natee,Pitiwan,0,0,1,7,5,0,13,199,Bronze medal
1993,Pichai,Kriangsakcharoe,1,4,0,4,1,2,12,176,Bronze medal
2003,Nithi,Rungthanapirom,2,3,0,7,1,0,13,197,Bronze medal
2004,Nithi,Rungthanapirom,7,7,2,0,1,0,17,212,Bronze medal
1989,Paisan,Nakmahachalasint,1,5,0,7,7,0,20,129,Bronze medal
1999,Tonkid,Chantrasmi,3,3,1,4,1,0,12,202,Bronze medal
1999,Wittawat,Kositwattanarerk,2,0,4,5,1,0,12,202,Bronze medal
1990,Sirote,Sookprem,0,7,1,2,6,0,16,139,Bronze medal
1998,Prachya,Passaranon,5,0,1,3,5,0,14,194,Bronze medal
2004,Natth,Bejraburnin,6,1,0,7,0,2,16,229,Bronze medal
2005,Napat,Rujeerapaiboon,7,1,0,2,2,0,12,243,Bronze medal
2014,Tanat,Komolsiripakdi,7,0,0,7,2,0,16,267,Bronze medal
1997,Wichian,Daorungroge,1,7,0,4,3,0,15,221,Bronze medal
1994,Korakot,Chaovavanich,0,2,7,1,7,2,19,187,Bronze medal
2016,Treetased,Vividhwara,7,1,0,7,0,0,15,281,Honourable mention
2002,Pongpol,Ruankong,7,0,1,0,5,0,13,233,Honourable mention
1991,Thunyachate,Ekvetchavit,7,4,0,0,7,0,18,156,Honourable mention
2004,Pawat,Techapongtada,4,1,0,7,3,0,15,244,Honourable mention
2003,Saran,Ahuja,2,1,0,7,1,0,11,231,Honourable mention
1989,Somporn,Chanprajakwanich,0,5,0,7,5,0,17,148,Honourable mention
1996,Chatawut,Chanvanichskul,0,7,1,0,0,2,10,216,Honourable mention
2002,Patompong,Ungprasert,1,1,0,7,3,0,12,249,Honourable mention
1996,Wisan,Imruethaijaroenchock,1,7,1,0,0,0,9,227,Honourable mention
1997,Supharerk,Sakoonchaipondlerd,0,0,1,0,7,5,13,247,Honourable mention
2024,Kiattipoom,Sicharoen,7,1,0,7,0,0,15,327,Honourable mention
1995,Sopanan,Piboonrattanakit,6,0,1,7,2,0,16,222,Honourable mention
1998,Somyos,Assamongkol,4,0,7,0,0,0,11,226,Honourable mention
1991,Pinai,Linwong,7,1,0,0,7,0,15,175,Honourable mention
2017,Treetased,Vividhwara,6,1,0,7,0,0,14,342,Honourable mention
1997,Leenhapong,Navaravong,1,7,0,1,3,0,12,258,Honourable mention
2023,Sirawit,Pipittanaban,7,0,5,2,2,0,16,349,Honourable mention
1997,Nuttapong,Attrapadung,0,7,0,1,2,1,11,272,Honourable mention
2024,Siravit,Hengsuvanich,7,7,0,0,0,0,14,366,Honourable mention
2004,Napat,Rujeerapaiboon,7,2,0,2,0,0,11,295,Honourable mention
1997,Tanagorn,Jennawasin,0,7,0,0,2,0,9,299,Honourable mention
1989,Patpong,Laosuwan,0,3,0,7,0,0,10,196,Honourable mention
1991,Wasuwat,Chandang,0,0,3,0,7,0,10,219,Honourable mention
1994,Kitisak,Srinarupat,0,7,1,4,0,0,12,268,Honourable mention
1990,Soontorn,Oraintara,7,0,1,1,2,0,11,216,Honourable mention
1990,Siripong,Atipan,0,0,2,2,7,0,11,216,Honourable mention
1993,Nuttapon,Sujijuntararut,0,2,0,6,0,0,8,225,
2001,Sira,Sriswasdi,6,0,0,0,3,0,9,262,
2001,Thitidej,Ujjathammarat,4,0,0,0,5,0,9,262,
1996,Thawatchai,Rungsihirunrat,4,0,1,3,0,0,8,236,
1998,Parinya,Chalermsook,2,0,2,4,0,0,8,271,
1999,Watcharit,Jiraweeranuwat,3,0,1,4,0,0,8,292,
2000,Chetaphan,Siridanupath,2,2,0,3,0,0,7,309,
1998,Watcharit,Jiraweeranuwat,4,0,1,2,0,0,7,281,
1993,Kritsakorn,Luangvilai,0,2,0,2,1,0,5,284,
1998,Supharerk,Sakoonchaipondlerd,3,0,2,1,0,0,6,296,
1992,Jaroon,Rungamornrut,2,2,0,1,1,0,6,238,
1999,Jirapat,Methaseth,2,1,0,3,0,0,6,344,
1995,Napachak,Phasukavanich,2,0,1,5,0,0,8,315,
1994,Ongart,Supackchookul,1,4,1,2,2,0,10,297,
1997,Sarawut,Wattanapanee,1,0,3,1,1,0,6,356,
1990,Jen,Jootar,1,0,3,2,2,1,9,239,
1994,Sumet,Ketsri,0,5,0,2,2,0,9,309,
1992,Khamron,Mekchay,0,0,1,2,0,2,5,263,
1992,Somrat,Jirawanichsakul,0,1,2,0,0,2,5,263,
1993,Woradat,Pattayawun,0,2,0,0,1,0,3,339,
1993,Phaisarn,Techajaruwong,0,0,0,0,3,0,3,339,
1996,Ukrit,Mankong,2,0,1,0,0,0,3,353,
1990,Thunyachate,Ekvetchavit,1,0,2,2,3,0,8,257,
1989,Siripong,Atipan,0,3,0,0,0,1,4,248,
2000,Chalermpong,Worawannotai,1,1,0,1,0,0,3,394,
1992,Tanapong,Potipiti,0,4,0,0,0,0,4,276,
1999,Yothin,Rakvongthai,1,0,3,0,0,0,4,394,
1996,Warawut,Saekok,0,1,1,0,0,0,2,372,
1992,Nattawut,Roengpongkanjana,1,1,0,0,1,0,3,289,
1995,Werapong,Jarupoonphol,2,0,0,1,0,0,3,370,
1991,Saree,Satukijchai,1,0,0,0,1,0,2,289,
1989,?,Daroj,0,1,0,1,0,0,2,265,
1989,?,Liengpansakul,0,1,0,0,0,0,1,275,
