Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2023,Christopher,Tran,7,7,1,7,3,2,27,119,Silver medal
1996,Brett Damien,Parker,7,1,6,0,0,7,21,82,Silver medal
1996,Jian,He,2,7,3,7,1,1,21,82,Silver medal
2014,Mel,Shu,7,7,0,7,2,0,23,109,Silver medal
2008,Matthew Cedric,Menzies,7,5,4,1,7,0,24,107,Silver medal
1993,Frank,Calegari,7,0,3,1,7,3,21,83,Silver medal
2011,Timothy,Large,7,1,0,7,7,0,22,113,Silver medal
2011,Declan,Gorey,7,1,0,7,7,0,22,113,Silver medal
2011,Yanning,Xu,7,1,0,7,7,0,22,113,Silver medal
1989,Mark,Kisin,1,7,3,7,7,7,32,59,Silver medal
2015,Ilia,Kucherov,7,2,0,7,3,0,19,118,Silver medal
2012,Yanning,Xu,7,7,0,7,0,0,21,112,Silver medal
1998,Geoffrey,Chu,4,7,3,7,2,2,25,86,Silver medal
1998,Justin,Koonin,2,7,2,7,7,0,25,86,Silver medal
2018,Charles Dacheng,Li,7,7,2,7,2,1,26,122,Silver medal
2002,David,Chan,7,6,1,7,2,0,23,99,Silver medal
2002,Nicholas,Sheridan,6,7,0,7,3,0,23,99,Silver medal
2003,Daniel,Nadasi,7,3,0,7,1,1,19,98,Silver medal
2000,Allan,Sly,4,1,7,7,1,1,21,100,Silver medal
2018,Hadyn Ka Ming,Tang,7,3,0,7,7,1,25,131,Silver medal
2013,Jonathan,Zheng,7,3,1,7,7,0,25,117,Silver medal
1992,Anthony,Henderson,7,7,4,2,0,4,24,73,Silver medal
1990,Brian,Weatherson,2,7,3,2,7,2,23,71,Silver medal
1987,Kin Yan,Chung,7,7,7,7,5,0,33,55,Silver medal
2004,Laurence,Field,6,6,3,2,6,1,24,113,Silver medal
2008,Irene Yuan,Lo,7,1,0,7,7,0,22,127,Silver medal
1987,Ben,Robinson,2,7,2,7,7,7,32,59,Silver medal
1991,Anthony,Henderson,7,7,3,4,7,2,30,72,Bronze medal
2023,Cloris,Xu,7,7,1,7,2,0,24,145,Bronze medal
2019,Preet,Patel,7,6,1,7,2,0,23,147,Bronze medal
2005,Kim,Ramchen,7,1,0,7,7,0,22,122,Bronze medal
2016,Seyoon,Ragavan,7,7,0,7,0,0,21,146,Bronze medal
2016,Ilia,Kucherov,7,7,0,7,0,0,21,146,Bronze medal
2022,William,Cheah,7,7,0,7,7,0,28,146,Bronze medal
2022,Zian,Shang,7,7,0,7,7,0,28,146,Bronze medal
2004,Alex,Hua,7,2,2,7,4,1,23,124,Bronze medal
2005,Graham,White,0,7,0,7,0,7,21,131,Bronze medal
2007,Giles Samuel Vernon,Gardam,7,1,2,7,1,1,19,133,Bronze medal
2007,Ildar Maratovich,Gaisin,4,1,0,7,7,0,19,133,Bronze medal
1985,Alasdair,Grant,7,7,0,2,0,4,20,54,Bronze medal
1984,Alan,Blair,6,1,0,7,4,7,25,50,Bronze medal
1997,Jonathan,Kusilek,4,0,4,7,7,1,23,120,Bronze medal
1999,Kester,Tong,7,1,2,5,1,1,17,119,Bronze medal
1994,Andrew,Rogers,6,7,7,5,3,0,28,102,Bronze medal
1994,Akshay,Venkatesh,1,4,7,7,7,2,28,102,Bronze medal
2018,William,Hu,7,7,0,7,1,1,23,157,Bronze medal
2006,Vinoth,Nandakumar,7,1,1,7,2,0,18,132,Bronze medal
2019,Andres David,Buritica Monroy,7,3,0,5,7,0,22,168,Bronze medal
2005,Vinoth,Nandakumar,2,4,0,7,7,0,20,139,Bronze medal
1995,Nigel,Tao,6,0,7,7,7,0,27,114,Bronze medal
1995,Trevor,Tao,6,0,7,7,7,0,27,114,Bronze medal
2007,Irene Yuan,Lo,3,7,0,7,1,0,18,145,Bronze medal
2005,Samuel,Chow,0,7,0,7,2,3,19,144,Bronze medal
2005,Stephen,Muirhead,7,7,0,2,3,0,19,144,Bronze medal
2016,Wilson,Zhao,7,0,0,7,3,3,20,169,Bronze medal
1986,David,Hogan,4,7,0,7,7,0,25,60,Bronze medal
2013,Seyoon,Ragavan,7,7,0,7,1,0,22,151,Bronze medal
1993,William,Hawkins,7,3,0,3,4,0,17,122,Bronze medal
1993,Rupert,McCallum,7,2,1,0,5,2,17,122,Bronze medal
2023,Sizhe,Pan,7,7,0,7,2,0,23,183,Bronze medal
2009,Stacey Wing Chee,Law,5,7,0,7,3,0,22,168,Bronze medal
1988,Geoffrey,Bailey,1,7,1,3,7,1,20,82,Bronze medal
2017,James,Bang,7,3,0,7,0,0,17,188,Bronze medal
1999,Peter,McNamara,7,1,2,2,1,2,15,138,Bronze medal
1999,Kevin,Sun,7,2,1,3,2,0,15,138,Bronze medal
2007,Anthony David,Morris,7,3,0,7,0,0,17,161,Bronze medal
1990,Angelo,Di Pasquale,2,3,2,4,7,2,20,96,Bronze medal
2022,Sizhe,Pan,7,7,1,7,5,0,27,187,Bronze medal
2022,Christopher,Tran,7,7,0,7,6,0,27,187,Bronze medal
1998,Stephen,Farrar,4,7,2,0,7,0,20,134,Bronze medal
1996,Alexandre,Mah,7,0,1,0,0,7,15,139,Bronze medal
1991,Angelo,Di Pasquale,1,4,0,7,7,6,25,105,Bronze medal
1994,Nigel,Tao,1,7,7,1,1,7,24,132,Bronze medal
1998,Andrew,Cheeseman,4,2,2,7,3,1,19,145,Bronze medal
2004,Daniel,Nadasi,7,3,2,7,0,1,20,169,Bronze medal
2000,Thomas,Xia,7,2,1,4,1,0,15,161,Bronze medal
2021,Jason,Chi,6,1,0,7,0,0,14,218,Bronze medal
2014,Yang,Song,7,3,0,7,3,0,20,200,Bronze medal
1984,Matthew,Hardman,7,7,0,3,4,0,21,69,Bronze medal
2013,Alexander,Chua,7,3,0,7,1,0,18,196,Bronze medal
2013,Rachel,Wong,7,1,0,7,3,0,18,196,Bronze medal
2005,Konrad,Pilch,2,3,0,7,0,4,16,191,Bronze medal
2012,Alexander,Gunning,7,0,1,7,0,1,16,204,Bronze medal
2012,Nancy,Fu,7,1,0,4,4,0,16,204,Bronze medal
1990,Joseph,Lau,1,5,1,3,7,1,18,116,Bronze medal
1990,Elisabeth,le Strange,2,4,2,2,7,1,18,116,Bronze medal
1986,Ross,Jones,7,7,0,3,3,0,20,80,Bronze medal
2006,Vinh,Pham,7,1,0,7,0,0,15,189,Bronze medal
2001,Yiying,Zhao,4,0,0,7,3,0,14,181,Bronze medal
2001,Stewart,Wilcox,7,0,3,0,4,0,14,181,Bronze medal
1996,Daniel,Ford,4,1,5,2,0,1,13,164,Bronze medal
2009,Alfred,Liang,7,3,0,0,7,0,17,220,Bronze medal
1993,Simon,Schwarz,0,3,0,7,3,0,13,161,Bronze medal
1983,Richard,Moore,1,6,4,7,0,0,18,73,Bronze medal
2003,Ivan,Guo,5,1,0,7,1,0,14,179,Bronze medal
2003,Ross,Atkins,2,3,0,7,1,1,14,179,Bronze medal
2011,Angel,Yu,7,1,1,6,2,0,17,222,Bronze medal
2011,Colin,Lu,3,0,0,6,7,1,17,222,Bronze medal
1985,Shane,Booth,7,6,0,2,0,1,16,83,Bronze medal
1991,Joanna,Masel,4,6,4,7,0,1,22,126,Bronze medal
1995,Zhi,Ren (Herbert) Xu,7,0,7,7,0,0,21,166,Bronze medal
1982,David,Chalmers,6,0,3,3,7,4,23,49,Bronze medal
1992,Frank,Calegari,7,4,0,2,0,2,15,133,Bronze medal
1992,Rupert,McCallum,5,7,0,0,1,2,15,133,Bronze medal
1986,Terence,Tao,7,7,3,1,0,1,19,87,Bronze medal
1986,Catherine,Playoust,7,3,0,5,4,0,19,87,Bronze medal
2024,Cloris,Xu,7,2,0,7,1,0,17,252,Bronze medal
1989,Brian,Weatherson,5,7,1,0,7,1,21,122,Bronze medal
2012,Jason,Kwong,7,1,0,7,0,0,15,229,Bronze medal
2002,Yiying,Zhao,1,6,0,7,1,0,15,201,Bronze medal
2016,Michelle,Chen,7,2,0,7,0,0,16,253,Bronze medal
2001,David,Chan,6,0,0,1,6,0,13,199,Bronze medal
1996,Daniel Virgil,Mathews,4,1,1,4,0,2,12,180,Bronze medal
2020,Zian,Shang,7,2,0,7,1,0,17,262,Bronze medal
2017,William,Hu,7,0,0,7,2,0,16,265,Bronze medal
2010,Timothy,Large,7,1,0,7,0,0,15,226,Bronze medal
1995,Gordon,Deane,7,0,3,7,2,1,20,182,Bronze medal
2019,Yasiru,Jayasooriya,7,2,0,5,3,0,17,275,Bronze medal
2008,Sampson,Wong,7,1,0,6,0,1,15,238,Bronze medal
1986,Ben,Robinson,3,7,0,2,2,4,18,94,Bronze medal
2001,Bobbi,Ramchen,6,0,0,4,2,0,12,212,Bronze medal
2011,Nancy,Fu,7,0,0,7,2,0,16,253,Bronze medal
1990,Dominic,Yip,1,5,0,1,2,7,16,139,Bronze medal
2014,Seyoon,Ragavan,7,2,0,7,1,0,17,256,Bronze medal
2012,John,Papantoniou,7,0,0,7,0,0,14,254,Bronze medal
2024,Iris,Xu,7,2,0,7,0,0,16,283,Bronze medal
1983,Andrew,Kepert,1,1,0,7,6,0,15,87,Bronze medal
1989,Kevin,Davey,2,7,0,1,7,1,18,141,Bronze medal
1981,Richard,Wilson,,,,,,,28,94,Bronze medal
2003,Zhihong,Chen,2,2,0,7,1,0,12,211,Honourable mention
1992,Adrian,Banner,0,4,0,7,0,2,13,156,Honourable mention
2002,Gareth,White,7,0,1,2,3,0,13,233,Honourable mention
1991,Luke,Kameron,7,2,4,3,0,2,18,156,Honourable mention
1991,Justin,Sawon,0,7,5,0,6,0,18,156,Honourable mention
1995,Christopher,Barber,1,0,7,7,3,0,18,202,Honourable mention
1994,Chaitanya,Rao,0,7,7,2,2,0,18,193,Honourable mention
2004,Graham,White,3,2,2,7,0,1,15,244,Honourable mention
1999,Allan,Sly,7,0,0,2,1,1,11,227,Honourable mention
2003,Marshall,Ma,2,1,0,7,1,0,11,231,Honourable mention
2010,David,Vasak,6,0,0,7,1,0,14,266,Honourable mention
2021,Ruiying,Wu,0,1,0,2,7,0,10,319,Honourable mention
2024,Alex,Qiu,7,1,0,7,0,0,15,327,Honourable mention
2009,Dana,Ma,7,4,0,0,0,0,11,314,Honourable mention
1988,Martin,Bush,1,7,1,0,1,1,11,150,Honourable mention
2022,Grace,Yuan,2,7,0,7,2,0,18,343,Honourable mention
2023,Iris,Xu,7,3,0,1,2,0,13,407,Honourable mention
2007,Sen,Lin,0,1,0,7,1,0,9,344,Honourable mention
2024,Amber,Li,2,2,0,7,0,0,11,425,Honourable mention
2006,Matthew,Ng,7,1,0,1,0,0,9,364,Honourable mention
2017,Hadyn Ka Ming,Tang,7,0,1,2,0,0,10,457,Honourable mention
1996,John,Dethridge,5,0,5,0,0,1,11,201,
1988,David,Jackson,5,5,1,2,0,0,13,131,
1988,Martin,O'Hely,5,3,1,2,1,1,13,131,
1986,Adrian,Chen,6,6,0,1,0,3,16,108,
1984,Jonathon,Ennis,4,7,1,3,1,0,16,99,
1982,Alan,Blair,6,1,0,0,7,6,20,62,
2002,Andrew,Kwok,0,6,1,4,1,0,12,249,
1992,P.H.Lawrence,Ip,0,3,1,5,0,3,12,170,
1991,Meng,Tan,4,4,3,0,4,1,16,170,
1987,Ian,Wanless,3,2,1,2,7,0,15,131,
1983,Christopher,Watson,2,0,6,3,0,0,11,105,
1985,David,Hogan,1,5,1,3,0,1,11,118,
1987,Jonathan,Potts,1,0,0,5,7,1,14,135,
2001,Hugh,Miller,5,0,0,1,2,0,8,277,
2004,Kamil,Khan,6,1,1,1,1,1,11,295,
1981,Alan,Blair,,,,,,,22,117,
1988,Jeremy,Liew,1,4,1,0,2,1,9,174,
1985,Catherine,Playoust,5,1,0,3,0,0,9,139,
1983,David,Baldwin,1,0,0,0,1,4,6,131,
1981,Stephen,McKay,,,,,,,17,131,
1982,Dirk,Vertigan,7,0,2,4,0,0,13,85,
1987,Luke,Seberry,1,0,0,3,4,1,9,170,
1989,Philip,Gleeson,0,3,1,4,0,0,8,209,
1983,Stephen,Tyler,1,0,4,0,0,0,5,139,
1984,Andrew,Jenkins,3,0,0,3,0,0,6,151,
2000,David,Chan,0,1,1,2,0,0,4,368,
1981,Jim,Farmer,,,,,,,13,149,
1982,Kenneth,Ross,3,0,2,1,0,4,10,96,
1989,Christopher,Eckett,0,3,0,0,0,2,5,236,
1981,Geoffrey,Heenan,,,,,,,12,156,
1981,Kenneth,Ross,,,,,,,12,156,
1981,Wing,On Lam,,,,,,,10,162,
1984,John,Kramer,2,0,0,0,0,0,2,173,
1981,Ken,Skinner,4,0,0,2,0,2,8,167,
