Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2003,Alex Corrêa,Abreu,7,3,0,7,1,0,18,107,Bronze medal
2023,Luís Felipe,Pestana Giglio,7,7,1,7,2,0,24,145,Bronze medal
2023,Eduardo Henrique ,Rodrigues do Nascimento,7,3,1,7,4,2,24,145,Bronze medal
2019,Bernardo,Peruzzo Trevizan,7,6,1,7,2,0,23,147,Bronze medal
2015,João César,Campos Vargas,7,2,1,7,1,0,18,140,Bronze medal
1993,Pablo,Emanuel,1,7,3,2,5,1,19,102,Bronze medal
1998,Emanuel,Carneiro,3,7,2,3,7,1,23,104,Bronze medal
2007,Ramon,Moreira Nunes,4,7,0,7,1,0,19,133,Bronze medal
2012,Franco Matheus,de Alencar Severo,7,7,0,6,0,0,20,140,Bronze medal
1985,Mário Arlindo Casarin,Júnior,7,7,1,2,2,1,20,54,Bronze medal
1999,Humberto,Silva Naves,5,0,3,7,0,2,17,119,Bronze medal
2018,Bruno,Brasil Meinhart,7,7,0,7,1,1,23,157,Bronze medal
2006,Leonardo,Ribeiro de Castro Carvalho,7,4,0,7,0,0,18,132,Bronze medal
2001,Thiago,Barros Rodrigues Costa,4,0,0,7,7,0,18,127,Bronze medal
2019,Pedro Lucas,Lanaro Sponchiado,7,1,0,7,7,0,22,168,Bronze medal
2003,Davi Máximo Alexandrino,Nogueira,2,3,0,7,4,1,17,124,Bronze medal
2002,Davi Máximo Alexandrino,Nogueira,6,6,1,6,2,0,21,133,Bronze medal
2010,Gustavo,Lisbôa Empinotti,7,6,0,7,0,0,20,151,Bronze medal
2021,Gabriel,Paiva,7,0,1,7,0,0,15,180,Bronze medal
2021,Pablo,Andrade Carvalho Barros,7,0,1,7,0,0,15,180,Bronze medal
2014,Alexandre,Perozim de Faveri,7,7,0,7,0,0,21,163,Bronze medal
2018,Bernardo,Peruzzo Trevizan,7,7,0,7,1,0,22,174,Bronze medal
2018,Pedro,Gomes Cabral,7,7,0,7,1,0,22,174,Bronze medal
2023,Felipe Makoto,Shimamura Silva,7,7,0,7,2,0,23,183,Bronze medal
2009,Davi,Lopes Alves de Medeiros,7,6,1,5,3,0,22,168,Bronze medal
