Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1999,Gertjan,Kok,6,1,2,4,0,1,14,159,Bronze medal
2024,Tobias,Kristiansen,6,0,0,7,7,0,20,216,Bronze medal
2023,Hylke,Hoogeveen,7,3,0,7,5,0,22,220,Bronze medal
2010,Harm,Campmans,7,2,0,7,1,0,17,187,Bronze medal
2011,Jetze,Zoethout,7,1,0,7,2,1,18,202,Bronze medal
1995,Erik,Kieft,7,0,3,7,7,0,24,148,Bronze medal
2013,Ragnar,Groot Koerkamp,7,5,0,7,0,0,19,191,Bronze medal
1990,Melvin,Koppens,3,7,1,1,5,1,18,116,Bronze medal
2010,Merlijn,Staps,7,1,0,7,1,0,16,199,Bronze medal
2010,Guus,Berkelmans,7,0,0,7,1,1,16,199,Bronze medal
2010,David,Kok,7,0,0,7,2,0,16,199,Bronze medal
1987,Marc,de Jong,2,7,1,6,7,0,23,91,Bronze medal
2023,Lance,Bakker,7,4,0,7,3,0,21,237,Bronze medal
2018,Thomas,Chen,7,3,0,7,1,0,18,228,Bronze medal
1970,Piet,Eygenraam,,,,,,,21,44,Bronze medal
2022,Jelle,Bloemendaal,7,7,0,7,3,1,25,230,Bronze medal
2011,Jeroen,Huijben,7,0,0,7,3,0,17,222,Bronze medal
1979,Jan,Koen Annot,0,3,5,5,7,2,22,66,Bronze medal
1999,Allard,Veldman,6,1,3,1,1,1,13,178,Bronze medal
1985,Ben,Moonen,3,0,0,7,0,6,16,83,Bronze medal
1991,Chris,Stolk,7,4,5,1,3,2,22,126,Bronze medal
2008,Remy,van Dobben de Bruyn,7,1,0,7,1,0,16,212,Bronze medal
2008,Raymond,van Bommel,1,1,0,7,7,0,16,212,Bronze medal
2020,Rafaël,Houkes,7,1,0,4,6,0,18,248,Bronze medal
1973,Joop van den,Eijnde,2,6,0,6,6,0,20,51,Bronze medal
2019,Jovan,Gerbscheid,3,1,1,7,7,0,19,256,Bronze medal
2024,Bas,Capel,3,7,0,7,0,0,17,252,Bronze medal
1977,Frank,van Overbeeke,6,0,6,6,0,1,19,65,Bronze medal
2012,Matthijs,Lip,7,1,0,7,0,0,15,229,Bronze medal
2002,Erik,van Ommeren,5,2,0,6,2,0,15,201,Bronze medal
2016,Gabriel,Visser,7,4,0,2,3,0,16,253,Bronze medal
2014,Tysger,Boelens,5,5,0,7,1,0,18,238,Bronze medal
1984,Hans,van Antwerpen,3,7,5,4,0,0,19,82,Bronze medal
2019,Jippe,Hoogeveen,7,0,1,2,7,1,18,267,Bronze medal
2010,Madelon,de Kemp,7,0,0,7,1,0,15,226,Bronze medal
2021,Jelle,Bloemendaal,6,0,0,7,0,0,13,268,Bronze medal
2020,Tjeerd,Morsch,7,0,1,7,1,0,16,272,Bronze medal
1974,Guido,van Rossum,4,6,0,6,7,0,23,63,Bronze medal
1990,René,Sitters,0,7,1,1,7,0,16,139,Bronze medal
1994,Ronald,van Luijk,7,7,0,3,1,2,20,176,Bronze medal
2022,Kees,den Tex,7,6,0,7,3,0,23,269,Bronze medal
1982,Tonny,Hurkens,3,0,7,3,7,2,22,55,Bronze medal
1987,Mark,van Hoeij,0,0,7,6,7,0,20,109,Bronze medal
1988,Richard,Huveneers,1,0,7,6,0,0,14,124,Bronze medal
2000,Vincent,Groenhuis,4,1,1,5,0,0,11,213,Bronze medal
2012,Guus,Berkelmans,7,0,3,4,0,0,14,254,Bronze medal
2024,Felix,Hamoen,7,2,0,7,0,0,16,283,Bronze medal
2024,Naïm,Hofstede,7,1,0,7,1,0,16,283,Bronze medal
2020,Hanne,Snijders,7,0,0,7,1,0,15,294,Bronze medal
2001,Vincent,Groenhuis,2,0,1,7,0,1,11,228,Bronze medal
2001,Arjen,Stolk,1,0,2,1,2,5,11,228,Bronze medal
1989,Melvin,Koppens,7,3,0,7,0,1,18,141,Bronze medal
1976,Alex,Fekken,2,1,1,4,2,7,17,69,Bronze medal
1981,Bart,van de Leemput,1,7,0,6,7,6,27,99,Bronze medal
2016,Wietze,Koops,6,2,0,7,0,0,15,281,Honourable mention
2016,Reinier,Schmiermann,7,1,0,7,0,0,15,281,Honourable mention
2017,Nils,van de Berg,7,1,0,7,0,0,15,292,Honourable mention
1992,Leon,Jacobs,7,3,0,1,0,2,13,156,Honourable mention
2005,Sietske,Tacoma,2,1,0,7,1,0,11,249,Honourable mention
2002,Birgit,van Dalen,5,0,0,7,1,0,13,233,Honourable mention
2021,Kevin,van Dijk,7,0,0,4,0,0,11,304,Honourable mention
2000,Jan,Tuitman,7,2,0,0,1,0,10,230,Honourable mention
2011,Ragnar,Groot Koerkamp,6,0,0,7,2,0,15,282,Honourable mention
2004,Iris,Smit,7,2,0,0,5,1,15,244,Honourable mention
2012,Michelle,Sweering,3,7,0,2,0,1,13,277,Honourable mention
1989,Piet,Brouwer,0,3,0,7,7,0,17,148,Honourable mention
2010,Daniël,Kroes,7,0,0,7,0,0,14,266,Honourable mention
2007,Wouter,Berkelmans,3,1,0,7,1,0,12,266,Honourable mention
2007,Milan,Lopuhaä,3,1,0,7,1,0,12,266,Honourable mention
2022,Lars,Pos,7,7,0,7,0,0,21,303,Honourable mention
1992,Herman,Haverkort,0,1,7,0,0,4,12,170,Honourable mention
2022,Mads,Kok,7,3,0,7,3,0,20,314,Honourable mention
2021,Thian,Tromp,2,0,0,7,0,0,9,332,Honourable mention
1997,Lian Ien,Oei,1,7,1,4,0,0,13,247,Honourable mention
1995,Dion,Gijswijt,7,0,0,2,7,0,16,222,Honourable mention
2018,Szabi,Buzogány,0,1,0,7,4,1,13,320,Honourable mention
2005,Sjoerd,Boersma,0,7,0,0,0,2,9,277,Honourable mention
1993,Marcus,Martina,0,0,1,0,7,0,8,225,Honourable mention
2009,David,Kok,7,4,0,0,0,0,11,314,Honourable mention
2022,Lance,Bakker,7,3,0,7,2,0,19,328,Honourable mention
2015,Tim,Brouwer,7,1,0,2,1,0,11,322,Honourable mention
2013,Djurre,Tijsma,6,0,0,7,0,0,13,296,Honourable mention
2021,Kees,den Tex,1,0,0,7,0,0,8,348,Honourable mention
2001,Peter,Bruin,7,0,0,1,0,0,8,277,Honourable mention
1990,Raimondo,Eggink,0,3,1,2,7,0,13,184,Honourable mention
1994,Simon,Kronemeijer,0,7,7,0,1,0,15,230,Honourable mention
1989,Lucas,du Croo de Jong,0,2,0,4,7,0,13,176,Honourable mention
1991,Segher,Boessenkool,4,2,0,7,0,0,13,194,Honourable mention
1991,Michiel,de Bondt,0,7,1,5,0,0,13,194,Honourable mention
2006,Jinbi,Jin,7,0,0,3,2,0,12,308,Honourable mention
2007,Tim,Reijnders,2,1,0,7,0,0,10,322,Honourable mention
2009,Harm,Campmans,7,0,0,1,1,0,9,354,Honourable mention
2016,Erik,van Cappellen,2,2,0,7,0,0,11,379,Honourable mention
2019,Szabi,Buzogány,7,1,0,0,2,0,10,402,Honourable mention
1988,Ronald,Blaak,1,7,0,0,0,1,9,174,Honourable mention
1994,Dion,Gijswijt,1,3,0,0,2,7,13,254,Honourable mention
1994,Kevin,Backhouse,0,7,1,2,3,0,13,254,Honourable mention
1991,Wim,Oudshoorn,0,7,1,3,0,0,11,210,Honourable mention
2006,Erik,van Holland,7,1,0,2,0,0,10,335,Honourable mention
2006,Julian,Lyczak,7,0,0,3,0,0,10,335,Honourable mention
2006,Wouter,Berkelmans,7,1,0,1,1,0,10,335,Honourable mention
2006,Hildo,Bijl,7,1,0,1,1,0,10,335,Honourable mention
2024,Yanniek,Nitescu,7,2,0,2,1,0,12,413,Honourable mention
2004,Victor,Pessers,0,1,0,7,1,0,9,335,Honourable mention
1997,Sander,van Noort,1,0,0,7,0,0,8,322,Honourable mention
1990,Quintijn,Puite,0,7,1,1,1,0,10,225,Honourable mention
2017,Wietze,Koops,6,5,0,4,0,0,15,292,
1993,Koen,Claessen,0,0,0,2,6,2,10,199,
1978,Rob,Potting,5,3,1,5,6,1,21,64,
2002,Thomas,Beuman,6,1,0,4,2,0,13,233,
1988,Joris,van der Hoeven,4,5,1,0,3,0,13,131,
1977,Frank,Hoogeveen,6,1,6,0,0,3,16,78,
1993,Thorsten,Gragert,0,1,4,0,2,2,9,210,
2021,Casper,Madlener,6,0,0,3,1,0,10,319,
1985,Eric,Tjong Tjin Tai,3,7,0,0,1,1,12,112,
1985,Jeroen,Hansen,0,7,0,0,5,0,12,112,
1998,Willem Jan,Palenstijn,6,2,2,1,0,0,11,226,
1998,Herbert,Beltman,3,3,2,3,0,0,11,226,
1979,Hugo,Cramer,5,1,7,4,1,0,18,90,
1982,Richard,Meijer,1,0,0,7,7,4,19,65,
1993,Kevin,Backhouse,0,0,0,3,3,2,8,225,
1987,Bas,van den Heuvel,0,7,1,0,7,0,15,131,
1979,Jos,van der Bijl,0,0,7,6,1,3,17,93,
1981,Bram,Bouwens,6,6,1,5,7,0,25,104,
1985,Machiel,van Frankenhuijsen,1,6,0,2,0,2,11,118,
1985,Hans,van Antwerpen,4,1,0,4,0,2,11,118,
2000,Peter,Bruin,2,1,0,6,0,0,9,260,
1981,Erik,Admiraal,0,7,0,5,7,6,25,105,
1984,Menke,Ubbens,6,1,1,6,0,0,14,110,
1973,Wim,Ruitenburg,6,6,0,3,0,0,15,72,
1993,Freek,Dijkstra,0,0,3,1,1,2,7,241,
1974,Bernard,ter Haar,5,4,0,5,5,0,19,82,
2015,Dirk,van Bree,6,0,0,2,2,0,10,337,
2003,Martijn,Mink,2,3,0,3,1,0,9,269,
1978,Frank,Hoogeveen,0,4,5,5,6,0,20,78,
1976,Mark,Overmars,1,0,1,6,0,6,14,83,
1976,Pierre,America,5,1,3,4,1,0,14,83,
1983,Ronald,Beekelaar,1,2,0,7,0,0,10,111,
1970,Jan,Brinkhuis,,,,,,,,,
1973,Eric,Menting,0,4,1,4,5,0,14,76,
1982,Peter,de Bruin,7,0,2,0,7,1,17,73,
1978,Peter,Wagemans,6,2,0,5,6,0,19,81,
1985,Jeroen,Nijhof,7,2,1,0,0,0,10,129,
2007,Raymond,van Bommel,2,1,0,6,1,0,10,322,
2009,Saskia,Chambille,4,3,0,2,0,0,9,354,
1996,Kees,van Schenk Brill,4,0,1,0,0,1,6,266,
1996,Mark,Reinders,4,0,1,0,1,0,6,266,
2008,Alexander,van Hoorn,3,1,0,6,0,0,10,337,
1972,Wim,Pelt,,,,,,,,,
2002,Taco,Vader,6,1,0,0,1,0,8,308,
2004,Maarten,Derickx,2,1,2,4,1,0,10,315,
2004,Sietske,Tacoma,3,1,1,0,4,1,10,315,
1988,Maarten,Hilferink,1,5,1,0,1,1,9,174,
1997,Niels,Besseling,1,3,0,5,0,0,9,299,
1997,Jerk,Doekes,1,0,3,1,4,0,9,299,
1970,?,?,,,,,,,,,
2001,Marco,Streng,0,3,1,1,1,0,6,312,
2005,Johannes,Steenstra,0,4,0,1,0,0,5,341,
1969,Jan,Brinkhuis,1,5,2,1,4,2,15,75,
1971,Bert,de Brock,,,,,,,,,
1974,Hantsje,Zantema,5,1,0,6,5,0,17,94,
1973,Frans,Cornelis,1,6,0,5,0,0,12,84,
2000,Jeroen,van Wolffelaar,3,1,0,3,0,0,7,309,
2008,Maarten,Roelofsma,3,1,0,4,0,0,8,368,
1991,Raoul,Trines,0,3,3,0,0,4,10,219,
1976,Hans,Rieuwerts,5,0,0,6,1,0,12,97,
1999,Rene,Pannekoek,2,0,1,3,0,1,7,315,
1999,Jan,Tuitman,1,1,2,2,0,1,7,315,
2003,Esther,Bod,5,1,0,0,1,0,7,320,
1978,Marijn,Franx,3,1,2,5,6,0,17,93,
1998,Gertjan,Kok,2,0,1,3,0,0,6,296,
1981,Erick,de Vries,0,2,1,0,7,7,17,131,
1992,Jan,de Wit,0,1,1,2,0,3,7,229,
1971,Theo,Cats,,,,,,,,,
2005,Anne,de Haan,0,1,0,0,0,2,3,368,
2004,Johan,Konter,0,4,1,0,3,0,8,351,
1978,Robert,Jan Kooman,6,1,2,1,6,0,16,97,
1981,Sieds,van de Schaaf,1,2,3,4,6,0,16,136,
1992,Raoul,Trines,0,3,0,1,0,2,6,238,
2015,Mike,Daas,1,1,0,4,0,0,6,431,
1970,?,?,,,,,,,,,
1969,Aegle,Holkstra,1,4,6,0,0,1,12,85,
1979,Jan,Luuk Roelfsema,0,0,5,4,1,1,11,126,
1979,Carel,Faber,0,0,7,1,3,0,11,126,
2009,Maarten,Roelofsma,5,0,0,0,0,0,5,429,
1989,Alex,Heinis,2,3,0,1,0,1,7,222,
1984,Harold,de Boer,2,1,0,4,0,0,7,147,
1996,Roel,Harbers,2,0,1,1,0,0,4,325,
1996,Dion,Gijswijt,2,0,2,0,0,0,4,325,
1996,Erik,Postma,2,0,1,0,0,1,4,325,
2001,Erik,van Ommeren,2,0,0,1,0,0,3,364,
2001,Axel,Hartog,0,0,2,1,0,0,3,364,
1990,Erjen,Lefeber,0,0,1,1,6,1,9,239,
1998,Maxim,Hendriks,2,0,1,1,0,0,4,326,
1983,Bart,de Smit,2,0,1,0,0,1,4,146,
2002,Esther,Bod,0,0,0,3,1,0,4,378,
1972,Ad,Bax,,,,,,,,,
1972,Rein,Verhagen,,,,,,,,,
1972,Ton,Stevenhagen,,,,,,,,,
1972,Hans,Lub,,,,,,,,,
2003,Meilof,Veeningen,2,0,0,2,0,0,4,363,
2003,Taco,Vader,1,0,0,3,0,0,4,363,
2003,Willem,Cleven,0,1,0,2,1,0,4,363,
1979,Harry,Bruning,0,0,0,5,4,1,10,132,
1995,Jan,Willem Knopper,1,0,1,5,0,0,7,329,
1977,Pierre,America,6,1,0,1,0,0,8,124,
1994,Gert Jan,Smit,1,3,0,1,4,0,9,309,
1984,Wiebe,Kees Goodijk,3,0,0,0,0,2,5,156,
1995,Johan,Bosman,2,0,2,0,2,0,6,337,
1974,Jacobus Cornelis,Groeneveld,5,0,0,6,1,0,12,115,
1976,Herko,van der Meulen,1,3,1,0,1,1,7,115,
1972,Roel,Visscher,,,,,,,,,
1969,Pieter,Eihgenraam,1,0,4,0,4,0,9,94,
1970,?,?,,,,,,,,,
1991,Sander,van Rijnswou,0,2,0,2,0,0,4,268,
1979,Paul Louis,Iske,0,0,0,6,0,2,8,140,
2007,Kyndylan,Nienhuis,0,1,0,3,1,0,5,440,
1989,Gerton,Lunter,0,0,1,3,0,0,4,248,
2000,Arjen,Stolk,0,2,0,0,1,0,3,394,
2002,Misha,Stassen,1,0,1,0,0,0,2,410,
1974,Peter Christiaan,Schmale,5,0,0,6,0,0,11,120,
1974,Antonie Wijnand Frederik,Rutgers,5,0,0,6,0,0,11,120,
1974,Eric Jan van der,Marel,4,0,0,5,1,1,11,120,
1992,Timco,Visser,0,4,0,0,0,0,4,276,
2006,Bauke,Conijn,2,1,0,2,0,0,5,427,
1972,Marinus,Gerbrandy,,,,,,,,,
1971,Huib,van Leeuwen,,,,,,,,,
1971,Bertho,Driever,,,,,,,,,
1976,Bart,Westra,0,0,2,4,0,0,6,121,
1976,Ralph,Tschopp,0,1,1,3,0,1,6,121,
1995,Otto,van Hemert,1,0,1,0,2,0,4,359,
1996,Gerben,de Klerk,1,0,1,0,0,0,2,372,
2003,Victor,Pessers,0,0,0,1,1,0,2,402,
1998,Hermen Jan,Hupkes,0,0,2,0,0,0,2,369,
1975,Jan,Ehrhardt,6,0,1,2,0,0,9,119,
1975,Bert,Corneth,6,0,0,0,0,2,8,120,
1975,Heino,Teschmacher,4,0,2,1,1,0,8,120,
1969,Piet,Van Rens,0,0,4,2,0,0,6,101,
1973,Joke,Brinkhuis,0,5,0,0,0,0,5,113,
1972,Arne,Brentjes,,,,,,,,,
1971,Luc,Rabou,,,,,,,,,
1971,Steven,Dijk,,,,,,,1,106,
1975,Susan,Geldof,1,0,0,5,0,0,6,125,
1975,Joep,Engels,1,0,0,3,0,0,4,126,
1974,Jos van der,Hijden,5,0,0,3,0,0,8,131,
1969,Kees,Van der Velden,1,0,2,1,0,0,4,105,
1969,Lec,Alkema,0,0,2,1,1,0,4,105,
2004,Matthijs,Melissen,0,0,0,0,0,1,1,456,
1978,Jan Herman,Veldkamp,1,0,3,0,1,0,5,124,
1970,?,?,,,,,,,,,
1970,?,?,,,,,,,,,
1970,?,?,,,,,,,,,
1976,Peter,Boots,1,0,0,0,0,1,2,133,
1975,Ton van der,Pasch,1,0,0,0,0,2,3,130,
1973,Jochum van der,Bij,0,0,1,2,0,0,3,121,
1969,Henk,Hutting,0,0,1,0,0,0,1,111,
1973,Wim van,Viersen,0,0,0,1,0,0,1,124,
1975,Jaap,Fijnvandraat,0,0,0,0,0,0,0,135,
1969,Jelle,Van der Knoop,0,0,0,0,0,0,0,112,
